Local Time (Timezone : GMT+8h),Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in),Hour,Month,DayOfWeek,Season,IntervalHours,Power_kW,Load_kW,COP
2019-08-30 15:00:00,114.9,30.9,665.3,178.6,88,70,55,10,29.71,15,8,4,2,0.5,357.2,2339.7621960450588,6.550286103149661
2019-08-30 15:30:00,89.2,31.2,576.3,127.1,88,72,58,10,29.71,15,8,4,2,0.5,254.2,2026.7622930719483,7.973101074240552
2019-08-30 16:00:00,110.0,31.5,682.1,184.6,88,73,62,8,29.68,16,8,4,2,0.5,369.2,2398.8453237972863,6.4974142031345785
2019-08-30 16:30:00,114.3,30.8,639.2,172.2,86,72,62,7,29.68,16,8,4,2,0.5,344.4,2247.972336858563,6.5272135216566864
2019-08-30 17:00:00,114.2,30.6,636.3,168.4,86,73,66,9,29.68,17,8,4,2,0.5,336.8,2237.7734636156183,6.644220497671076
2019-08-30 17:30:00,113.6,30.6,636.3,169.4,86,73,66,9,29.68,17,8,4,2,0.5,338.8,2237.7734636156183,6.604998416811152
2019-08-30 18:00:00,98.6,30.5,582.0,138.0,86,72,62,12,29.71,18,8,4,2,0.5,276.0,2046.8083542735972,7.415972298092743
2019-08-30 18:30:00,90.7,31.9,611.8,136.6,84,72,66,12,29.71,18,8,4,2,0.5,273.2,2151.610568976953,7.875587734176255
2019-08-30 19:00:00,102.2,30.4,643.9,170.5,84,72,66,13,29.71,19,8,4,2,0.5,341.0,2264.5015452178163,6.640766994773655
2019-08-31 05:30:00,84.9,30.0,407.3,92.8,82,75,79,8,29.74,5,8,5,2,0.5,185.6,1432.4141627072786,7.717748721483182
2019-08-31 06:00:00,85.2,30.2,416.9,94.9,82,75,79,8,29.74,6,8,5,2,0.5,189.8,1466.1759499942657,7.724846944121526
2019-08-31 06:30:00,85.5,30.3,420.1,96.0,82,75,79,8,29.74,6,8,5,2,0.5,192.0,1477.4298790899281,7.694947286926709
2019-08-31 07:00:00,86.4,30.3,424.8,96.4,81,75,84,6,29.74,7,8,5,2,0.5,192.8,1493.9590874491823,7.748750453574597
2019-08-31 07:30:00,101.8,32.3,590.6,133.0,82,75,79,9,29.77,7,8,5,2,0.5,266.0,2077.05328871819,7.808471010218759
2019-08-31 08:00:00,97.0,31.9,545.3,120.1,82,75,79,8,29.77,8,8,5,2,0.5,240.2,1917.739854957719,7.983929454445125
2019-08-31 08:30:00,99.1,32.4,582.7,131.1,82,75,79,8,29.8,8,8,5,2,0.5,262.2,2049.2701512632734,7.815675634108595
2019-08-31 09:00:00,100.5,32.4,579.9,131.6,82,75,79,9,29.8,9,8,5,2,0.5,263.2,2039.4229633045686,7.748567489759
2019-08-31 11:00:00,96.7,32.0,556.4,122.7,88,72,58,14,29.8,11,8,5,2,0.5,245.4,1956.776921508298,7.973826086015884
2019-08-31 11:30:00,98.7,32.1,571.1,127.4,90,73,59,13,29.8,11,8,5,2,0.5,254.8,2008.4746582914972,7.882553603969769
2019-08-31 12:00:00,98.2,32.0,563.5,126.0,88,72,58,13,29.77,12,8,5,2,0.5,252.0,1981.746576689299,7.864073717021028
2020-06-01 00:00:00,79.9,30.6,389.0,99.1,81,75,84,1,29.89,0,6,0,2,0.5,198.2,1368.0557556914594,6.9024003818943465
2020-06-01 00:30:00,80.3,30.6,389.1,98.8,81,75,84,2,29.86,0,6,0,2,0.5,197.6,1368.4074409756988,6.925138871334508
2020-06-01 01:00:00,79.0,30.4,380.5,97.2,81,75,84,1,29.86,1,6,0,2,0.5,194.4,1338.1625065311061,6.883551988328735
2020-06-01 01:30:00,79.1,30.4,377.1,96.1,81,75,84,2,29.86,1,6,0,2,0.5,192.2,1326.2052068669648,6.9001311491517425
2020-06-01 02:00:00,78.6,30.1,371.5,94.0,81,75,84,2,29.83,2,6,0,2,0.5,188.0,1306.5108309495556,6.9495256965401895
2020-06-01 02:30:00,77.7,30.0,365.4,92.9,81,75,84,3,29.83,2,6,0,2,0.5,185.8,1285.0580286109491,6.916351068950211
2020-06-01 03:00:00,77.9,29.8,361.0,90.8,81,75,84,2,29.83,3,6,0,2,0.5,181.6,1269.5838761044133,6.991100639341483
2020-06-01 03:30:00,77.1,29.6,354.8,88.0,81,75,84,2,29.83,3,6,0,2,0.5,176.0,1247.7793884815676,7.089655616372543
2020-06-01 04:00:00,76.8,29.5,354.4,87.3,81,75,84,2,29.83,4,6,0,2,0.5,174.6,1246.3726473446097,7.138445861080239
2020-06-01 04:30:00,77.6,29.6,356.4,88.9,81,75,84,2,29.83,4,6,0,2,0.5,177.8,1253.4063530293986,7.049529544597292
2020-06-01 05:00:00,82.4,29.8,389.7,93.8,81,75,84,2,29.83,5,6,0,2,0.5,187.6,1370.5175526811354,7.305530664611596
2020-06-01 05:30:00,88.1,30.4,416.4,102.6,81,75,84,2,29.8,5,6,0,2,0.5,205.2,1464.4175235730684,7.136537639244973
2020-06-01 06:00:00,86.5,30.1,398.4,98.1,79,75,89,2,29.83,6,6,0,2,0.5,196.2,1401.1141724099675,7.141254701375981
2020-06-01 06:30:00,88.8,30.4,419.3,101.8,79,75,89,1,29.83,6,6,0,2,0.5,203.6,1474.6163968160126,7.242713147426389
2020-06-01 07:00:00,99.1,31.4,524.3,118.7,81,75,84,1,29.86,7,6,0,2,0.5,237.4,1843.8859452674346,7.767000611910002
2020-06-01 07:30:00,112.8,33.0,605.9,138.4,82,75,79,1,29.86,7,6,0,2,0.5,276.8,2130.861137206826,7.69819775002466
2020-06-01 08:00:00,110.9,33.1,589.4,134.7,84,77,79,1,29.86,8,6,0,2,0.5,269.4,2072.8330653073162,7.694257851920254
2020-06-01 08:30:00,109.4,33.3,588.6,135.4,82,77,84,6,29.86,8,6,0,2,0.5,270.8,2070.019583033401,7.644090040743726
2020-06-01 09:00:00,109.7,33.8,595.0,136.9,84,77,79,5,29.89,9,6,0,2,0.5,273.8,2092.527441224726,7.642539960645456
2020-06-01 09:30:00,111.2,34.5,609.4,144.0,84,75,74,6,29.89,9,6,0,2,0.5,288.0,2143.170122155206,7.441562924150022
2020-06-01 10:00:00,111.7,34.3,613.6,144.0,84,75,74,7,29.89,10,6,0,2,0.5,288.0,2157.9409040932633,7.492850361434942
2020-06-01 10:30:00,110.4,33.8,612.7,143.4,84,75,74,6,29.89,10,6,0,2,0.5,286.8,2154.7757365351085,7.5131650506802945
2020-06-01 11:00:00,108.6,33.4,579.9,132.8,84,75,74,5,29.89,11,6,0,2,0.5,265.6,2039.4229633045686,7.678550313646719
2020-06-01 11:30:00,108.9,33.2,567.3,128.6,84,75,74,6,29.89,11,6,0,2,0.5,257.2,1995.110617490398,7.757039725856913
2020-06-01 12:00:00,108.7,33.0,561.7,125.7,82,75,79,6,29.89,12,6,0,2,0.5,251.4,1975.416241572989,7.857662058762884
2020-06-01 12:30:00,108.8,33.2,566.0,127.3,82,77,84,3,29.86,12,6,0,2,0.5,254.6,1990.5387087952852,7.818298149235213
2020-06-01 13:00:00,108.7,33.3,569.7,129.0,82,75,79,5,29.86,13,6,0,2,0.5,258.0,2003.551064312145,7.765701799659476
